Year,Week,Sampling Period,Site,Block,Host Plant,Branch ID,Ant Treatment,Leaf Count,Single Leaf Area,Branch Leaf Area,Total Caterpillars,Cumulative Cat Count,Total Ants,Total Saps,S1+S2 Sap Presence,Sap Presence,0% leaf dmg,1-20% leaf dmg,20-40% leaf dmg,40-60% leaf dmg,60-80% leaf dmg,80-100% leaf dmg,Leaf Area Lost,Number of Damaged Leaves
2012,4,S2,M,2,RM,MRM2A,tanglefoot,203,37.0693,0.75250679,3,3,0,0,0,0,9,173,10,9,1,1,0.108983742,
2012,4,S2,M,2,RM,MRM2B,control,127,37.0693,0.47078011,2,3,4,0,0,0,0,92,17,15,3,0,0.077474837,
2012,4,S2,M,2,RM,MRM2C,tanglefoot,98,37.0693,0.36327914,3,7,0,0,0,0,0,64,21,9,4,0,0.064871275,
2012,4,S2,M,2,RM,MRM2D,control,163,37.0693,0.60422959,1,8,1,0,0,0,5,145,9,4,0,0,0.067466126,
2012,5,S2,M,3,RM,MRM3A,tanglefoot,245,37.0693,0.90819785,0,3,0,0,0,0,35,198,10,2,0,0,0.084518004,
2012,5,S2,M,3,RM,MRM3B,control,117,37.0693,0.43371081,1,3,1,0,0,0,10,103,4,0,0,0,0.053750485,
2012,5,S2,M,3,RM,MRM3C,tanglefoot,237,37.0693,0.87854241,1,1,0,0,1,0,8,200,20,6,3,0,0.126406313,
2012,5,S2,M,3,RM,MRM3D,control,202,37.0693,0.74879986,4,7,0,0,0,0,3,151,26,12,9,1,0.111578593,
2012,5,S2,M,4,RM,MRM4A,tanglefoot,106,37.0693,0.39293458,1,4,0,0,0,0,4,149,7,0,0,0,0.06301781,
2012,5,S2,M,4,RM,MRM4B,control,287,37.0693,1.06388891,2,4,1,0,1,0,0,283,4,0,0,0,0.1112079,
2012,5,S2,M,4,RM,MRM4C,tanglefoot,85,37.0693,0.31508905,1,7,0,0,0,0,14,67,3,1,0,0,0.039293458,
2012,6,S2,M,5,RM,MRM5A,tanglefoot,185,37.0693,0.68578205,0,4,0,0,0,0,4,141,32,6,2,0,0.093043943,
2012,6,S2,M,5,RM,MRM5B,control,134,37.0693,0.49672862,0,4,0,0,0,0,3,129,2,0,0,0,0.05931088,
2012,6,S2,M,5,RM,MRM5C,tanglefoot,121,37.0693,0.44853853,0,1,1,0,0,0,6,76,32,5,1,1,0.077104144,
2012,6,S2,M,5,RM,MRM5D,control,205,37.0693,0.75992065,0,4,4,0,1,0,6,191,4,4,0,0,0.075250679,
2012,6,S2,M,6,RM,MRM6A,tanglefoot,153,37.0693,0.56716029,1,2,0,0,0,0,12,137,4,0,0,0,0.055233257,
2012,6,S2,M,6,RM,MRM6B,control,107,37.0693,0.39664151,0,2,2,0,0,0,0,102,5,0,0,0,0.047078011,
2012,6,S2,M,6,RM,MRM6C,tanglefoot,137,37.0693,0.50784941,0,3,0,0,0,0,0,125,10,2,0,0,0.09638018,
2012,4,S2,M,1,RO,MRO1B,control,242,61.30716,1.483633272,0,3,0,0,1,0,0,109,93,21,11,8,0.341480881,
2012,4,S2,M,1,RO,MRO1D,control,68,61.30716,0.416888688,0,1,2,0,1,0,0,43,9,4,6,6,0.114031318,
2012,4,S2,M,2,RO,MRO2A,tanglefoot,118,61.30716,0.723424488,5,5,0,0,0,0,0,77,21,4,13,3,0.216414275,
2012,4,S2,M,2,RO,MRO2B,control,91,61.30716,0.557895156,2,7,0,0,0,0,2,49,11,19,5,5,0.114644389,
2012,4,S2,M,2,RO,MRO2D,control,134,61.30716,0.821515944,0,2,3,0,1,0,0,112,9,5,5,3,0.144684898,
2012,5,S2,M,3,RO,MRO3A,tanglefoot,102,61.30716,0.625333032,2,3,0,0,1,0,4,72,17,7,2,0,0.099317599,
2012,5,S2,M,3,RO,MRO3B,control,78,61.30716,0.478195848,0,1,0,0,1,0,2,39,25,5,5,2,0.111579031,
2012,5,S2,M,3,RO,MRO3C,tanglefoot,153,61.30716,0.937999548,0,1,0,0,1,0,38,94,13,3,5,0,0.121388177,
2012,5,S2,M,3,RO,MRO3D,control,138,61.30716,0.846038808,0,0,1,0,1,0,28,97,4,6,2,1,0.080925451,
2012,5,S2,M,4,RO,MRO4A,tanglefoot,129,61.30716,0.790862364,2,3,0,0,0,0,2,118,9,0,0,0,0.125679678,
2012,5,S2,M,4,RO,MRO4B,control,119,61.30716,0.729555204,2,3,0,0,1,0,2,81,10,12,10,4,0.163690117,
2012,5,S2,M,4,RO,MRO4D,control,69,61.30716,0.423019404,0,0,1,0,0,0,1,0,18,10,0,1,0.053950301,
2012,6,S2,M,5,RO,MRO5A,tanglefoot,79,61.30716,0.484326564,0,0,1,0,0,0,0,57,15,5,1,1,0.118322819,
2012,6,S2,M,5,RO,MRO5B,control,107,61.30716,0.655986612,0,1,2,0,0,0,2,72,15,15,3,0,0.121388177,
2012,6,S2,M,5,RO,MRO5D,control,55,61.30716,0.33718938,0,0,1,0,1,0,0,29,3,12,8,3,0.098704528,
2012,6,S2,M,6,RO,MRO6A,tanglefoot,87,61.30716,0.533372292,1,2,0,0,0,0,0,66,9,8,1,3,0.105448315,
2012,6,S2,M,6,RO,MRO6B,control,99,61.30716,0.606940884,1,3,2,0,1,0,0,64,21,9,4,1,0.13426268,
2012,6,S2,M,6,RO,MRO6C,tanglefoot,71,61.30716,0.435280836,1,1,0,0,0,0,0,43,3,11,14,0,0.150202542,
2012,6,S2,M,6,RO,MRO6D,control,69,61.30716,0.423019404,1,1,0,0,0,0,0,29,16,19,4,1,0.08828231,
2012,4,S2,M,1,WH,MWH1A,tanglefoot,184,32.54829,0.598888536,0,0,0,0,0,0,7,164,6,6,1,0,0.069653341,
2012,4,S2,M,1,WH,MWH1B,control,156,32.54829,0.507753324,1,8,1,0,0,0,5,79,29,5,19,19,0.161114036,
2012,4,S2,M,2,WH,MWH2A,tanglefoot,172,32.54829,0.559830588,0,5,3,0,0,0,6,125,15,5,11,10,0.11782481,
2012,4,S2,M,2,WH,MWH2B,control,158,32.54829,0.514262982,0,8,8,0,0,0,15,121,11,5,4,2,0.073233653,
2012,4,S2,M,2,WH,MWH2C,tanglefoot,108,32.54829,0.351521532,2,5,0,0,0,0,3,90,5,5,4,1,0.065747546,
2012,4,S2,M,2,WH,MWH2D,control,123,32.54829,0.400343967,3,4,3,0,0,0,7,91,7,12,4,2,0.072582687,
2012,5,S2,M,3,WH,MWH3A,tanglefoot,148,32.54829,0.481714692,2,2,1,0,0,0,19,105,7,13,2,2,0.053053713,
2012,5,S2,M,3,WH,MWH3B,control,176,32.54829,0.572849904,2,6,1,0,0,0,17,155,3,1,0,0,0.063143683,
2012,5,S2,M,3,WH,MWH3C,tanglefoot,242,32.54829,0.787668618,1,3,0,0,0,0,23,205,6,6,2,0,0.08527652,
2012,5,S2,M,3,WH,MWH3D,control,154,32.54829,0.501243666,1,3,1,0,0,0,22,111,12,5,2,2,0.074535584,
2012,5,S2,M,4,WH,MWH4A,tanglefoot,275,32.54829,0.895077975,2,3,1,0,0,0,14,0,11,10,3,0,0.025713149,
2012,5,S2,M,4,WH,MWH4B,control,203,32.54829,0.660730287,4,4,1,0,0,0,62,126,6,5,3,1,0.056634025,
2012,5,S2,M,4,WH,MWH4C,tanglefoot,140,32.54829,0.45567606,0,0,0,0,1,0,24,116,0,0,0,0,0.044265674,
2012,5,S2,M,4,WH,MWH4D,control,137,32.54829,0.445911573,1,4,0,0,0,0,17,0,11,4,2,0,0.015297696,
2012,6,S2,M,5,WH,MWH5A,tanglefoot,182,32.54829,0.592378878,0,1,4,0,1,0,80,102,0,0,0,0,0.057610473,
2012,6,S2,M,5,WH,MWH5B,control,151,32.54829,0.491479179,1,2,6,0,1,0,20,96,17,15,2,1,0.058586922,
2012,6,S2,M,5,WH,MWH5C,tanglefoot,168,32.54829,0.546811272,0,2,0,0,0,0,32,129,5,2,0,0,0.046869538,
2012,6,S2,M,5,WH,MWH5D,control,87,32.54829,0.283170123,1,1,3,0,0,0,9,70,8,0,0,0,0.058261439,
2012,6,S2,M,6,WH,MWH6A,tanglefoot,169,32.54829,0.550066101,1,1,0,0,0,0,18,113,14,17,4,3,0.086252969,
2012,6,S2,M,6,WH,MWH6B,control,171,32.54829,0.556575759,0,3,1,0,0,0,56,90,8,11,3,3,0.093413592,
2012,6,S2,M,6,WH,MWH6C,tanglefoot,188,32.54829,0.611907852,2,3,0,0,0,0,10,113,30,25,7,3,0.094064558,
2012,6,S2,M,6,WH,MWH6D,control,134,32.54829,0.436147086,3,3,1,0,0,0,11,104,6,2,3,8,0.096017456,
2012,4,S2,M,1,WO,MWO1A,tanglefoot,207,35.1541,0.72768987,0,6,0,0,1,0,2,160,22,16,2,5,0.12303935,
2012,4,S2,M,1,WO,MWO1B,control,155,35.1541,0.54488855,0,6,0,0,1,0,7,80,29,13,13,13,0.142374105,
2012,4,S2,M,2,WO,MWO2A,tanglefoot,70,35.1541,0.2460787,0,4,1,0,0,0,1,39,9,6,6,9,0.108626169,
2012,4,S2,M,2,WO,MWO2C,tanglefoot,171,35.1541,0.60113511,0,0,2,0,0,0,4,114,16,24,7,6,0.223228535,
2012,5,S2,M,3,WO,MWO3A,tanglefoot,263,35.1541,0.92455283,2,4,0,0,1,0,0,111,34,74,23,21,0.250648733,
2012,5,S2,M,3,WO,MWO3B,control,220,35.1541,0.7733902,1,2,1,0,1,0,0,94,29,30,30,37,0.272092734,
2012,5,S2,M,3,WO,MWO3C,tanglefoot,98,35.1541,0.34451018,2,2,0,0,1,0,2,76,8,10,1,1,0.065386626,
2012,5,S2,M,3,WO,MWO3D,control,140,35.1541,0.4921574,1,1,0,0,1,0,0,71,34,14,16,5,0.11600853,
2012,6,S2,M,5,WO,MWO5B,control,64,35.1541,0.22498624,0,0,1,0,0,0,13,46,4,0,1,0,0.022850165,
2012,6,S2,M,6,WO,MWO6A,tanglefoot,125,35.1541,0.43942625,1,2,1,0,0,0,7,111,6,0,1,0,0.068902036,
2012,6,S2,M,6,WO,MWO6B,control,146,35.1541,0.51324986,3,3,2,0,1,0,4,92,27,12,7,4,0.097728398,
2012,5,S2,C,4,BI,CBI4B,control,198,21.147,0.4187106,0,1,1,1,1,1,27,121,17,4,14,15,0.08564535,
2012,5,S2,C,3,HI,CHI3D,control,169,45.41,0.767429,4,7,4,1,1,1,70,88,11,0,0,0,0.0617576,
2012,6,S2,C,5,HI,CHI5A,tanglefoot,81,45.41,0.367821,0,1,1,1,1,1,34,43,0,3,0,1,0.0236132,
2012,6,S2,C,6,HI,CHI6B,control,84,45.41,0.381444,0,1,1,1,1,1,18,66,0,0,0,0,0.0322411,
2012,4,S2,C,2,RM,CRM2B,control,167,35.68775,0.595985425,0,5,0,1,1,1,80,85,0,1,0,1,0.042468423,
2012,4,S2,C,1,RO,CRO1C,tanglefoot,134,57.1529722,0.765849827,1,1,18,1,1,1,10,101,7,5,8,3,0.131451836,
2012,5,S2,C,3,WH,CWH3C,tanglefoot,224,23.85,0.53424,6,6,0,1,1,1,45,111,60,5,2,1,0.0999315,
2012,5,S2,C,3,WH,CWH3D,control,286,23.85,0.68211,3,12,0,1,1,1,53,199,10,21,2,1,0.074412,
2012,4,S2,C,1,WO,CWO1D,control,193,31.553,0.6089729,5,13,9,1,1,1,4,147,13,12,6,11,0.11895481,
2012,5,S2,C,4,WO,CWO4C,tanglefoot,109,31.553,0.3439277,3,10,1,1,1,1,22,39,24,10,6,8,0.0788825,
2012,4,S2,H,1,BI,HBI1C,tanglefoot,63,26.137,0.1646631,0,2,0,1,1,1,18,33,5,5,2,0,0.02012549,
2012,4,S2,H,1,HI,HHI1A,tanglefoot,158,46.5957,0.73621206,2,8,2,1,1,1,91,65,0,3,0,0,0.030287205,
2012,4,S2,H,2,HI,HHI2B,control,112,46.5957,0.52187184,1,3,0,1,1,1,73,35,4,0,0,0,0.024229764,
2012,4,S2,H,2,HI,HHI2C,tanglefoot,200,46.5957,0.931914,1,4,3,1,1,1,112,79,8,1,0,0,0.047993571,
2012,4,S2,H,2,HI,HHI2D,control,146,46.5957,0.68029722,0,2,0,1,1,1,84,58,4,0,0,0,0.03727656,
2012,5,S2,H,3,HI,HHI3A,tanglefoot,139,46.5957,0.64768023,1,4,4,1,1,1,31,90,8,2,1,7,0.088065873,
2012,5,S2,H,3,HI,HHI3C,tanglefoot,172,46.5957,0.80144604,0,1,0,1,1,1,45,116,3,1,1,6,0.095987142,
2012,5,S2,H,4,HI,HHI4A,tanglefoot,272,46.5957,1.26740304,2,3,0,1,1,1,183,77,5,4,3,0,0.068961636,
2012,6,S2,H,6,WH,HWH6D,control,92,44.9303611,0.413359322,0,0,0,1,1,1,9,76,0,7,0,0,0.058858773,
2012,4,S2,H,1,WO,HWO1D,control,95,37.78428,0.35895066,0,1,2,1,1,1,5,61,9,11,6,3,0.063099748,
2012,4,S2,H,2,WO,HWO2C,tanglefoot,114,37.78428,0.430740792,0,0,0,1,1,1,12,82,12,2,1,5,0.08501463,
2012,5,S2,H,3,WO,HWO3C,tanglefoot,115,37.78428,0.43451922,6,7,0,1,1,1,1,86,12,11,1,4,0.069900918,
2012,4,S2,M,1,BC,MBC1A,tanglefoot,423,12.0993,0.51180039,2,3,0,1,1,1,57,322,36,4,2,2,0.058923591,
2012,4,S2,M,1,BC,MBC1C,tanglefoot,278,12.0993,0.33636054,0,0,0,1,1,1,140,122,6,5,2,3,0.021899733,
2012,4,S2,M,2,BE,MBE2A,tanglefoot,149,35.666,0.5314234,0,5,0,1,1,1,73,75,1,0,0,0,0.03316938,
2012,5,S2,M,4,BE,MBE4C,tanglefoot,123,35.666,0.4386918,0,0,1,1,1,1,90,28,2,3,0,0,0.02282624,
2012,6,S2,M,6,BE,MBE6A,tanglefoot,218,35.666,0.7775188,0,0,0,1,1,1,29,162,13,6,5,3,0.10628468,
2012,5,S2,M,3,HI,MHI3C,tanglefoot,100,62.1628,0.621628,0,3,1,1,1,1,21,56,14,7,2,0,0.069622336,
2012,6,S2,M,5,HI,MHI5A,tanglefoot,109,62.1628,0.67757452,0,0,0,1,1,1,60,49,0,0,0,0,0.055324892,
2012,6,S2,M,6,HI,MHI6C,tanglefoot,141,62.1628,0.87649548,1,1,1,1,1,1,48,62,21,8,2,0,0.111271412,
2012,4,S2,M,1,RM,MRM1D,control,131,37.0693,0.48560783,0,0,0,1,1,1,0,105,14,8,2,2,0.066354047,
2012,5,S2,M,4,RM,MRM4D,control,106,37.0693,0.39293458,1,1,0,1,1,1,1,103,2,0,0,0,0.040405537,
2012,6,S2,M,6,RM,MRM6D,control,234,37.0693,0.86742162,1,1,4,1,1,1,48,184,2,0,0,0,0.09638018,
2012,4,S2,M,1,RO,MRO1A,tanglefoot,164,61.30716,1.005437424,0,2,0,1,1,1,3,99,24,14,12,12,0.256263929,
2012,4,S2,M,1,RO,MRO1C,tanglefoot,67,61.30716,0.410757972,1,1,0,1,1,1,0,42,13,11,0,1,0.116483604,
2012,4,S2,M,2,RO,MRO2C,tanglefoot,219,61.30716,1.342626804,0,4,0,1,1,1,5,154,22,20,13,5,0.21825349,
2012,5,S2,M,4,RO,MRO4C,tanglefoot,89,61.30716,0.545633724,1,2,0,1,1,1,3,83,3,0,0,0,0.099317599,
2012,6,S2,M,5,RO,MRO5C,tanglefoot,174,61.30716,1.066744584,0,1,1,1,1,1,3,134,10,14,13,0,0.205378986,
2012,4,S2,M,1,WH,MWH1C,tanglefoot,182,32.54829,0.592378878,0,1,2,1,1,1,11,118,11,16,13,13,0.123358019,
2012,4,S2,M,1,WO,MWO1D,control,160,35.1541,0.5624656,1,1,0,1,1,1,3,138,12,4,2,1,0.088588332,
2012,4,S2,M,2,WO,MWO2B,control,241,35.1541,0.84721381,0,2,4,1,1,1,2,184,21,11,6,17,0.171200467,
2012,4,S2,M,2,WO,MWO2D,control,109,35.1541,0.38317969,0,3,3,1,1,1,0,59,24,9,12,5,0.09140066,
2012,5,S2,M,4,WO,MWO4C,tanglefoot,98,35.1541,0.34451018,2,2,0,1,1,1,22,74,2,0,0,0,0.029880985,
2012,5,S2,M,4,WO,MWO4D,control,76,35.1541,0.26717116,1,2,0,1,1,1,4,62,9,1,0,0,0.052379609,
2012,6,S2,M,5,WO,MWO5A,tanglefoot,132,35.1541,0.46403412,1,5,0,1,1,1,29,75,14,12,2,0,0.067144331,
2012,6,S2,M,5,WO,MWO5C,tanglefoot,115,35.1541,0.40427215,2,3,0,1,1,1,3,74,24,12,0,0,0.053082691,
2012,6,S2,M,5,WO,MWO5D,control,141,35.1541,0.49567281,1,4,2,1,1,1,23,93,19,1,4,1,0.072768987,
2012,6,S2,M,6,WO,MWO6D,control,67,35.1541,0.23553247,1,1,4,1,1,1,0,40,11,4,7,5,0.058707347,
2012,4,S2,C,1,HI,CHI1A,tanglefoot,82,45.41,0.372362,0,7,1,2,1,1,57,25,0,0,0,0,0.0249755,
2012,4,S2,C,2,HI,CHI2D,control,98,45.41,0.445018,0,0,1,2,1,1,15,59,4,6,9,5,0.0880954,
2012,5,S2,C,3,HI,CHI3C,tanglefoot,163,45.41,0.740183,2,2,8,2,1,1,111,47,2,3,0,0,0.0422313,
2012,5,S2,C,4,HI,CHI4B,control,89,45.41,0.404149,3,4,2,2,1,1,22,46,10,8,3,0,0.0644822,
2012,5,S2,C,4,HI,CHI4C,tanglefoot,232,45.41,1.053512,2,2,0,2,1,1,112,88,18,9,2,3,0.0944528,
2012,6,S2,C,5,HI,CHI5C,tanglefoot,69,45.41,0.313329,1,2,0,2,1,1,8,39,13,5,4,0,0.0504051,
2012,4,S2,C,1,RO,CRO1B,control,141,57.1529722,0.805856908,1,2,2,2,1,1,14,115,11,1,0,0,0.084586399,
2012,4,S2,C,2,WO,CWO2B,control,210,31.553,0.662613,0,1,2,2,1,1,25,162,21,0,2,0,0.08487757,
2012,4,S2,C,2,WO,CWO2C,tanglefoot,135,31.553,0.4259655,1,5,0,2,1,1,12,91,21,6,2,3,0.06468365,
2012,4,S2,H,2,RO,HRO2B,control,124,47.7678,0.59232072,0,4,2,2,1,1,2,93,27,2,0,0,0.090281142,
2012,4,S2,M,2,HI,MHI2A,tanglefoot,210,62.1628,1.3054188,1,3,1,2,1,1,42,131,16,3,13,5,0.2020291,
2012,5,S2,M,3,HI,MHI3B,control,112,62.1628,0.69622336,0,1,0,2,1,1,22,80,5,2,2,1,0.095109084,
2012,5,S2,M,4,HI,MHI4B,control,102,62.1628,0.63406056,0,1,3,2,1,1,23,64,4,7,1,3,0.08391978,
2012,5,S2,M,4,HI,MHI4C,tanglefoot,214,62.1628,1.33028392,0,0,0,2,1,1,42,126,29,5,2,10,0.212596776,
2012,4,S2,M,1,WH,MWH1D,control,95,32.54829,0.309208755,1,4,7,2,1,1,5,75,9,5,1,0,0.071280755,
2012,4,S2,M,1,WO,MWO1C,tanglefoot,273,35.1541,0.95970693,0,2,1,2,1,1,0,197,42,22,6,6,0.149053384,
2012,5,S2,M,4,WO,MWO4A,tanglefoot,258,35.1541,0.90697578,5,10,0,2,1,1,33,208,13,1,1,2,0.113196202,
2012,5,S2,M,4,WO,MWO4B,control,225,35.1541,0.79096725,1,3,3,2,1,1,42,0,24,10,0,1,0.030232526,
2012,6,S2,M,6,WO,MWO6C,tanglefoot,89,35.1541,0.31287149,5,6,0,2,1,1,6,78,4,1,0,0,0.040427215,
2012,4,S2,C,2,HI,CHI2B,control,235,45.41,1.067135,1,2,0,3,1,1,68,145,17,5,0,0,0.0935446,
2012,5,S2,C,4,HI,CHI4A,tanglefoot,151,45.41,0.685691,2,3,0,3,1,1,65,82,2,2,0,0,0.0581248,
2012,4,S2,H,1,HI,HHI1D,control,140,46.5957,0.6523398,2,5,1,3,1,1,84,35,8,8,3,2,0.054982926,
2012,6,S2,H,5,HI,HHI5A,tanglefoot,136,46.5957,0.63370152,1,7,0,3,1,1,52,63,5,4,9,3,0.085270131,
2012,6,S2,H,6,HI,HHI6D,control,116,46.5957,0.54051012,1,1,1,3,1,1,18,88,5,3,1,1,0.060108453,
2012,6,S2,C,5,HI,CHI5D,control,84,45.41,0.381444,0,6,1,4,1,1,0,32,1,2,2,1,0.0263378,
2012,6,S2,H,6,HI,HHI6B,control,136,46.5957,0.63370152,0,1,1,4,1,1,85,47,3,0,0,1,0.04193613,
2012,5,S2,M,3,HI,MHI3D,control,168,62.1628,1.04433504,4,5,2,4,1,1,96,59,8,5,0,0,0.060919544,
2012,5,S2,C,4,HI,CHI4D,control,86,45.41,0.390526,1,3,0,5,1,1,12,54,7,3,8,2,0.0790134,
2012,6,S2,H,5,HI,HHI5B,control,117,46.5957,0.54516969,0,4,0,6,1,1,11,81,14,5,2,4,0.099248841,
2012,4,S2,M,1,HI,MHI1D,control,182,62.1628,1.13136296,1,4,2,6,1,1,12,141,16,8,4,1,0.140487928,
